WeekEndDate,LTLA,Lineage,Count,day,lat,lon
2021-01-02,E08000003,B.1.177,18,120.0,53.470089,-2.23359
2021-01-02,E08000004,B.1.1.7,5,120.0,53.557678,-2.05274
2021-01-02,E08000004,B.1.177,4,120.0,53.557678,-2.05274
2021-01-02,E08000005,B.1.1.7,12,120.0,53.60741,-2.14784
2021-01-02,E08000005,B.1.177,3,120.0,53.60741,-2.14784
2021-01-02,E08000006,B.1.1.7,13,120.0,53.479271,-2.38485
2021-01-02,E08000006,B.1.177,9,120.0,53.479271,-2.38485
2021-01-02,E08000007,B.1.1.7,29,120.0,53.391159,-2.12467
2021-01-02,E08000007,B.1.177,11,120.0,53.391159,-2.12467
2021-01-02,E08000008,B.1.1.7,10,120.0,53.478668,-2.077
2021-01-02,E08000008,B.1.177,7,120.0,53.478668,-2.077
2021-01-02,E08000009,B.1.1.7,5,120.0,53.41671,-2.36572
2021-01-02,E08000009,B.1.177,1,120.0,53.41671,-2.36572
2021-01-02,E08000010,B.1.1.7,17,120.0,53.51445,-2.57247
2021-01-02,E08000010,B.1.177,15,120.0,53.51445,-2.57247
2021-01-02,E08000011,B.1.1.7,10,120.0,53.437881,-2.83297
2021-01-02,E08000011,B.1.177,14,120.0,53.437881,-2.83297
2021-01-02,E08000012,B.1.1.7,23,120.0,53.408298,-2.91364
2021-01-02,E08000012,B.1.177,27,120.0,53.408298,-2.91364
2021-01-02,E08000013,B.1.1.7,1,120.0,53.458618,-2.7031
2021-01-02,E08000013,B.1.177,6,120.0,53.458618,-2.7031
2021-01-02,E08000014,B.1.1.7,6,120.0,53.482101,-2.99177
2021-01-02,E08000014,B.1.177,5,120.0,53.482101,-2.99177
2021-01-02,E08000015,B.1.1.7,30,120.0,53.374779,-3.06701
2021-01-02,E08000015,B.1.177,12,120.0,53.374779,-3.06701
2021-01-02,E08000016,B.1.1.7,1,120.0,53.525768,-1.54925
2021-01-02,E08000016,B.1.177,1,120.0,53.525768,-1.54925
2021-01-02,E08000017,B.1.1.7,4,120.0,53.52697,-1.10894
2021-01-02,E08000017,B.1.177,9,120.0,53.52697,-1.10894
2021-01-02,E08000018,B.1.1.7,3,120.0,53.395531,-1.28651
2021-01-02,E08000018,B.1.177,3,120.0,53.395531,-1.28651
2021-01-02,E08000019,B.1.1.7,8,120.0,53.40358,-1.54254
2021-01-02,E08000019,B.1.177,4,120.0,53.40358,-1.54254
2021-01-02,E08000021,B.1.1.7,14,120.0,55.021011,-1.65297
2021-01-02,E08000021,B.1.177,9,120.0,55.021011,-1.65297
2021-01-02,E08000022,B.1.1.7,4,120.0,55.028961,-1.50923
2021-01-02,E08000022,B.1.177,2,120.0,55.028961,-1.50923
2021-01-02,E08000023,B.1.1.7,4,120.0,54.969879,-1.44679
2021-01-02,E08000023,B.1.177,5,120.0,54.969879,-1.44679
2021-01-02,E08000024,B.1.1.7,8,120.0,54.857189,-1.43344
2021-01-02,E08000024,B.1.177,8,120.0,54.857189,-1.43344
2021-01-02,E08000025,B.1.1.7,73,120.0,52.484039,-1.88141
2021-01-02,E08000025,B.1.177,23,120.0,52.484039,-1.88141
2021-01-02,E08000026,B.1.1.7,12,120.0,52.41423,-1.51908
2021-01-02,E08000026,B.1.177,1,120.0,52.41423,-1.51908
2021-01-02,E08000027,B.1.1.7,22,120.0,52.495129,-2.10171
2021-01-02,E08000027,B.1.177,8,120.0,52.495129,-2.10171
2021-01-02,E08000028,B.1.1.7,21,120.0,52.514771,-2.00771
2021-01-02,E08000028,B.1.177,2,120.0,52.514771,-2.00771
2021-01-02,E08000029,B.1.1.7,11,120.0,52.431,-1.71558
2021-01-02,E08000029,B.1.177,3,120.0,52.431,-1.71558
2021-01-02,E08000030,B.1.1.7,18,120.0,52.60503,-1.97044
2021-01-02,E08000030,B.1.177,3,120.0,52.60503,-1.97044
2021-01-02,E08000031,B.1.1.7,38,120.0,52.597881,-2.12746
2021-01-02,E08000031,B.1.177,9,120.0,52.597881,-2.12746
2021-01-02,E08000032,B.1.1.7,5,120.0,53.843819,-1.87389
2021-01-02,E08000032,B.1.177,5,120.0,53.843819,-1.87389
2021-01-02,E08000033,B.1.1.7,3,120.0,53.720482,-1.96182
2021-01-02,E08000033,B.1.177,1,120.0,53.720482,-1.96182
2021-01-02,E08000034,B.1.1.7,1,120.0,53.64233,-1.78085
2021-01-02,E08000034,B.1.177,8,120.0,53.64233,-1.78085
2021-01-02,E08000035,B.1.1.7,18,120.0,53.822731,-1.50736
2021-01-02,E08000035,B.1.177,7,120.0,53.822731,-1.50736
2021-01-02,E08000036,B.1.1.7,10,120.0,53.659222,-1.42092
2021-01-02,E08000036,B.1.177,9,120.0,53.659222,-1.42092
2021-01-02,E08000037,B.1.1.7,22,120.0,54.931198,-1.6868
2021-01-02,E08000037,B.1.177,14,120.0,54.931198,-1.6868
2021-01-02,E09000002,B.1.1.7,52,120.0,51.545551,0.129479
2021-01-02,E09000003,B.1.1.7,75,120.0,51.611069,-0.21819
2021-01-02,E09000003,B.1.177,7,120.0,51.611069,-0.21819
2021-01-02,E09000004,B.1.1.7,76,120.0,51.458221,0.146212
2021-01-02,E09000005,B.1.1.7,65,120.0,51.564381,-0.27568
2021-01-02,E09000005,B.1.177,2,120.0,51.564381,-0.27568
2021-01-02,E09000006,B.1.1.7,72,120.0,51.372662,0.039246
2021-01-02,E09000006,B.1.177,1,120.0,51.372662,0.039246
2021-01-02,E09000007,B.1.1.7,26,120.0,51.543049,-0.16291
2021-01-02,E09000008,B.1.1.7,66,120.0,51.365971,-0.07761
2021-01-02,E09000009,B.1.1.7,36,120.0,51.524422,-0.3141
2021-01-02,E09000009,B.1.177,3,120.0,51.524422,-0.3141
2021-01-02,E09000010,B.1.1.7,95,120.0,51.648891,-0.08144
2021-01-02,E09000010,B.1.177,4,120.0,51.648891,-0.08144
2021-01-02,E09000011,B.1.1.7,64,120.0,51.46394,0.050093
2021-01-02,E09000011,B.1.177,3,120.0,51.46394,0.050093
2021-01-02,E09000012,B.1.1.7,34,120.0,51.55492,-0.06045
2021-01-02,E09000012,B.1.177,2,120.0,51.55492,-0.06045
2021-01-02,E09000013,B.1.1.7,27,120.0,51.487331,-0.21735
2021-01-02,E09000014,B.1.1.7,54,120.0,51.587711,-0.1067
2021-01-02,E09000014,B.1.177,5,120.0,51.587711,-0.1067
2021-01-02,E09000015,B.1.1.7,62,120.0,51.594669,-0.33598
2021-01-02,E09000015,B.1.177,1,120.0,51.594669,-0.33598
2021-01-02,E09000016,B.1.1.7,46,120.0,51.565189,0.235368
2021-01-02,E09000016,B.1.177,3,120.0,51.565189,0.235368
2021-01-02,E09000017,B.1.1.7,33,120.0,51.53664,-0.44182
2021-01-02,E09000017,B.1.177,1,120.0,51.53664,-0.44182
2021-01-02,E09000018,B.1.1.7,54,120.0,51.462379,-0.37855
2021-01-02,E09000019,B.1.1.7,62,120.0,51.54546,-0.10989
2021-01-02,E09000019,B.1.177,2,120.0,51.54546,-0.10989
2021-01-02,E09000020,B.1.1.7,22,120.0,51.496479,-0.18977
2021-01-02,E09000020,B.1.177,1,120.0,51.496479,-0.18977
2021-01-02,E09000021,B.1.1.7,25,120.0,51.39296,-0.28367
2021-01-02,E09000022,B.1.1.7,57,120.0,51.464451,-0.11385
2021-01-02,E09000022,B.1.177,1,120.0,51.464451,-0.11385
2021-01-02,E09000023,B.1.1.7,51,120.0,51.442299,-0.01734
2021-01-02,E09000023,B.1.177,1,120.0,51.442299,-0.01734
2021-01-02,E09000024,B.1.1.7,36,120.0,51.41058,-0.18868
2021-01-02,E09000025,B.1.1.7,107,120.0,51.53149,0.027261
2021-01-02,E09000025,B.1.177,4,120.0,51.53149,0.027261
2021-01-02,E09000026,B.1.1.7,65,120.0,51.58588,0.070085
2021-01-02,E09000026,B.1.177,2,120.0,51.58588,0.070085
2021-01-02,E09000027,B.1.1.7,34,120.0,51.44035,-0.28914
2021-01-02,E09000028,B.1.1.7,103,120.0,51.465939,-0.07308
2021-01-02,E09000028,B.1.177,3,120.0,51.465939,-0.07308
2021-01-02,E09000029,B.1.1.7,28,120.0,51.357552,-0.17226
2021-01-02,E09000030,B.1.1.7,114,120.0,51.515541,-0.03647
2021-01-02,E09000030,B.1.177,4,120.0,51.515541,-0.03647
2021-01-02,E09000031,B.1.1.7,84,120.0,51.594608,-0.0188
2021-01-02,E09000031,B.1.177,2,120.0,51.594608,-0.0188
2021-01-02,E09000032,B.1.1.7,41,120.0,51.4524,-0.20021
2021-01-02,E09000032,B.1.177,1,120.0,51.4524,-0.20021
2021-01-02,E09000033,B.1.1.7,32,120.0,51.512211,-0.15295
2021-01-02,E09000033,B.1.177,2,120.0,51.512211,-0.15295
2021-01-09,E06000001,B.1.1.7,13,127.0,54.67614,-1.27018
2021-01-09,E06000001,B.1.177,2,127.0,54.67614,-1.27018
2021-01-09,E06000002,B.1.1.7,15,127.0,54.54467,-1.21099
2021-01-09,E06000002,B.1.177,1,127.0,54.54467,-1.21099
2021-01-09,E06000003,B.1.1.7,9,127.0,54.56752,-1.00608
2021-01-09,E06000003,B.1.177,2,127.0,54.56752,-1.00608
2021-01-09,E06000004,B.1.1.7,11,127.0,54.556911,-1.30664
2021-01-09,E06000004,B.1.177,2,127.0,54.556911,-1.30664
2021-01-09,E06000005,B.1.1.7,7,127.0,54.535339,-1.56835
2021-01-09,E06000005,B.1.177,1,127.0,54.535339,-1.56835
2021-01-09,E06000006,B.1.1.7,37,127.0,53.33424,-2.68853
2021-01-09,E06000006,B.1.177,13,127.0,53.33424,-2.68853
2021-01-09,E06000007,B.1.1.7,29,127.0,53.391628,-2.56167
2021-01-09,E06000007,B.1.177,16,127.0,53.391628,-2.56167
2021-01-09,E06000008,B.1.1.7,3,127.0,53.700802,-2.4636
2021-01-09,E06000008,B.1.177,1,127.0,53.700802,-2.4636
2021-01-09,E06000009,B.1.1.7,5,127.0,53.82164,-3.02199
2021-01-09,E06000009,B.1.177,4,127.0,53.82164,-3.02199
2021-01-09,E06000010,B.1.1.7,1,127.0,53.769199,-0.30382
2021-01-09,E06000010,B.1.177,8,127.0,53.769199,-0.30382
2021-01-09,E06000011,B.1.1.7,3,127.0,53.881119,-0.66195
2021-01-09,E06000011,B.1.177,3,127.0,53.881119,-0.66195
2021-01-09,E06000012,B.1.1.7,1,127.0,53.52327,-0.13911
2021-01-09,E06000012,B.1.177,1,127.0,53.52327,-0.13911
2021-01-09,E06000014,B.1.1.7,38,127.0,53.96582,-1.07375
2021-01-09,E06000014,B.1.177,3,127.0,53.96582,-1.07375
2021-01-09,E06000015,B.1.1.7,8,127.0,52.914639,-1.47189
2021-01-09,E06000015,B.1.177,2,127.0,52.914639,-1.47189
2021-01-09,E06000016,B.1.1.7,18,127.0,52.635921,-1.1304
2021-01-09,E06000016,B.1.177,3,127.0,52.635921,-1.1304
2021-01-09,E06000017,B.1.1.7,1,127.0,52.667648,-0.6263
2021-01-09,E06000017,B.1.177,1,127.0,52.667648,-0.6263
2021-01-09,E06000018,B.1.1.7,7,127.0,52.954189,-1.16667
2021-01-09,E06000019,B.1.1.7,11,127.0,52.081539,-2.73931
2021-01-09,E06000019,B.1.177,3,127.0,52.081539,-2.73931
2021-01-09,E06000020,B.1.1.7,13,127.0,52.714169,-2.48941
2021-01-09,E06000020,B.1.177,1,127.0,52.714169,-2.48941
2021-01-09,E06000021,B.1.1.7,25,127.0,53.017071,-2.15888
2021-01-09,E06000021,B.1.177,13,127.0,53.017071,-2.15888
2021-01-09,E06000022,B.1.1.7,5,127.0,51.356041,-2.48654
2021-01-09,E06000022,B.1.177,2,127.0,51.356041,-2.48654
2021-01-09,E06000023,B.1.1.7,34,127.0,51.471149,-2.57742
2021-01-09,E06000023,B.1.177,5,127.0,51.471149,-2.57742
2021-01-09,E06000024,B.1.1.7,17,127.0,51.39706,-2.75438
2021-01-09,E06000024,B.1.177,7,127.0,51.39706,-2.75438
2021-01-09,E06000025,B.1.1.7,35,127.0,51.54673,-2.46922
2021-01-09,E06000025,B.1.177,4,127.0,51.54673,-2.46922
2021-01-09,E06000026,B.1.1.7,2,127.0,50.404942,-4.11297
2021-01-09,E06000026,B.1.177,1,127.0,50.404942,-4.11297
2021-01-09,E06000027,B.1.1.7,1,127.0,50.470921,-3.55523
2021-01-09,E06000030,B.1.1.7,19,127.0,51.577629,-1.73367
2021-01-09,E06000031,B.1.1.7,2,127.0,52.59214,-0.26874
2021-01-09,E06000032,B.1.1.7,44,127.0,51.891022,-0.42319
2021-01-09,E06000032,B.1.177,2,127.0,51.891022,-0.42319
2021-01-09,E06000033,B.1.1.7,10,127.0,51.549171,0.706923
2021-01-09,E06000034,B.1.1.7,18,127.0,51.509979,0.334861
2021-01-09,E06000034,B.1.177,1,127.0,51.509979,0.334861
2021-01-09,E06000035,B.1.1.7,55,127.0,51.44772,0.563174
2021-01-09,E06000036,B.1.1.7,14,127.0,51.411301,-0.73363
2021-01-09,E06000037,B.1.1.7,8,127.0,51.445591,-1.27364
2021-01-09,E06000037,B.1.177,1,127.0,51.445591,-1.27364
2021-01-09,E06000038,B.1.1.7,18,127.0,51.453018,-0.99071
2021-01-09,E06000039,B.1.1.7,34,127.0,51.503502,-0.57617
2021-01-09,E06000040,B.1.1.7,11,127.0,51.480339,-0.67541
2021-01-09,E06000041,B.1.1.7,13,127.0,51.422958,-0.89935
2021-01-09,E06000042,B.1.1.7,55,127.0,52.072411,-0.7407
2021-01-09,E06000042,B.1.177,1,127.0,52.072411,-0.7407
2021-01-09,E06000043,B.1.1.7,38,127.0,50.8465,-0.15079
2021-01-09,E06000043,B.1.177,1,127.0,50.8465,-0.15079
2021-01-09,E06000044,B.1.1.7,5,127.0,50.807999,-1.07006
2021-01-09,E06000045,B.1.1.7,12,127.0,50.9212,-1.39952
2021-01-09,E06000045,B.1.177,1,127.0,50.9212,-1.39952
2021-01-09,E06000046,B.1.1.7,16,127.0,50.671291,-1.33366
2021-01-09,E06000047,B.1.1.7,98,127.0,54.685131,-1.8405
2021-01-09,E06000047,B.1.177,13,127.0,54.685131,-1.8405
2021-01-09,E06000049,B.1.1.7,34,127.0,53.167931,-2.29299
2021-01-09,E06000049,B.1.177,25,127.0,53.167931,-2.29299
2021-01-09,E06000050,B.1.1.7,74,127.0,53.163361,-2.70298
2021-01-09,E06000050,B.1.177,13,127.0,53.163361,-2.70298
2021-01-09,E06000051,B.1.1.7,22,127.0,52.62212,-2.73667
2021-01-09,E06000051,B.1.177,5,127.0,52.62212,-2.73667
2021-01-09,E06000052,B.1.1.7,5,127.0,50.450218,-4.64254
2021-01-09,E06000054,B.1.1.7,22,127.0,51.328831,-1.92661
2021-01-09,E06000054,B.1.177,2,127.0,51.328831,-1.92661
2021-01-09,E06000055,B.1.1.7,58,127.0,52.196281,-0.45463
2021-01-09,E06000055,B.1.177,3,127.0,52.196281,-0.45463
2021-01-09,E06000056,B.1.1.7,33,127.0,51.999031,-0.47754
2021-01-09,E06000056,B.1.177,1,127.0,51.999031,-0.47754
2021-01-09,E06000057,B.1.1.7,20,127.0,55.300369,-2.07523
2021-01-09,E06000057,B.1.177,8,127.0,55.300369,-2.07523
2021-01-09,E06000058,B.1.1.7,7,127.0,50.74609,-1.84807
2021-01-09,E06000059,B.1.1.7,9,127.0,50.79697,-2.41467
2021-01-09,E07000004,B.1.1.7,9,127.0,,
2021-01-09,E07000005,B.1.1.7,3,127.0,,
2021-01-09,E07000006,B.1.1.7,5,127.0,,
2021-01-09,E07000007,B.1.1.7,30,127.0,,
2021-01-09,E07000007,B.1.177,1,127.0,,
2021-01-09,E07000008,B.1.1.7,2,127.0,52.200169,0.126436
2021-01-09,E07000010,B.1.1.7,3,127.0,52.535439,0.009016
2021-01-09,E07000010,B.1.177,1,127.0,52.535439,0.009016
2021-01-09,E07000011,B.1.1.7,3,127.0,52.353149,-0.2247
2021-01-09,E07000011,B.1.177,2,127.0,52.353149,-0.2247
2021-01-09,E07000012,B.1.1.7,2,127.0,52.108051,0.091017
2021-01-09,E07000026,B.1.1.7,22,127.0,54.685242,-3.2809
2021-01-09,E07000026,B.1.177,2,127.0,54.685242,-3.2809
2021-01-09,E07000027,B.1.1.7,4,127.0,54.15731,-3.1999
2021-01-09,E07000028,B.1.1.7,43,127.0,54.978329,-2.80498
2021-01-09,E07000029,B.1.1.7,10,127.0,54.466171,-3.37664
2021-01-09,E07000030,B.1.1.7,5,127.0,54.631069,-2.62678
2021-01-09,E07000031,B.1.1.7,17,127.0,54.29908,-2.78108
2021-01-09,E07000032,B.1.1.7,13,127.0,53.028839,-1.46219
2021-01-09,E07000032,B.1.177,2,127.0,53.028839,-1.46219
2021-01-09,E07000033,B.1.1.7,2,127.0,53.23875,-1.27228
2021-01-09,E07000034,B.1.1.7,6,127.0,53.255749,-1.40115
2021-01-09,E07000034,B.1.177,1,127.0,53.255749,-1.40115
2021-01-09,E07000035,B.1.1.7,5,127.0,53.12326,-1.70711
2021-01-09,E07000036,B.1.1.7,4,127.0,52.938202,-1.3509
2021-01-09,E07000037,B.1.1.7,6,127.0,53.385689,-1.84398
2021-01-09,E07000037,B.1.177,3,127.0,53.385689,-1.84398
2021-01-09,E07000038,B.1.1.7,2,127.0,53.16243,-1.44253
2021-01-09,E07000039,B.1.1.7,1,127.0,52.824902,-1.5348
2021-01-09,E07000040,B.1.1.7,1,127.0,50.757599,-3.22359
2021-01-09,E07000040,B.1.177,5,127.0,50.757599,-3.22359
2021-01-09,E07000042,B.1.1.7,2,127.0,50.86882,-3.59212
2021-01-09,E07000043,B.1.1.7,1,127.0,51.07621,-3.92691
2021-01-09,E07000061,B.1.1.7,12,127.0,50.773869,0.258516
2021-01-09,E07000061,B.1.177,1,127.0,50.773869,0.258516
2021-01-09,E07000062,B.1.1.7,27,127.0,50.867241,0.578395
2021-01-09,E07000063,B.1.1.7,7,127.0,50.833408,0.007671
2021-01-09,E07000064,B.1.1.7,19,127.0,50.948711,0.542937
2021-01-09,E07000065,B.1.1.7,19,127.0,50.93322,0.205156
2021-01-09,E07000065,B.1.177,1,127.0,50.93322,0.205156
2021-01-09,E07000066,B.1.1.7,30,127.0,51.590359,0.475055
2021-01-09,E07000067,B.1.1.7,19,127.0,51.91634,0.575911
2021-01-09,E07000068,B.1.1.7,11,127.0,51.641079,0.290091
2021-01-09,E07000069,B.1.1.7,6,127.0,51.561588,0.588084
2021-01-09,E07000069,B.1.177,1,127.0,51.561588,0.588084
2021-01-09,E07000070,B.1.1.7,51,127.0,51.735031,0.491177
2021-01-09,E07000070,B.1.177,1,127.0,51.735031,0.491177
2021-01-09,E07000071,B.1.1.7,15,127.0,51.877022,0.859777
2021-01-09,E07000072,B.1.1.7,16,127.0,51.712791,0.154147
2021-01-09,E07000072,B.1.177,1,127.0,51.712791,0.154147
2021-01-09,E07000073,B.1.1.7,28,127.0,51.76614,0.103888
2021-01-09,E07000073,B.1.177,1,127.0,51.76614,0.103888
2021-01-09,E07000074,B.1.1.7,15,127.0,51.774578,0.773106
2021-01-09,E07000075,B.1.1.7,9,127.0,51.5909,0.683442
2021-01-09,E07000075,B.1.177,1,127.0,51.5909,0.683442
2021-01-09,E07000076,B.1.1.7,22,127.0,51.856739,1.108981
2021-01-09,E07000076,B.1.177,1,127.0,51.856739,1.108981
2021-01-09,E07000077,B.1.1.7,18,127.0,51.935921,0.294485
2021-01-09,E07000077,B.1.177,4,127.0,51.935921,0.294485
2021-01-09,E07000078,B.1.1.7,1,127.0,51.898609,-2.07515
2021-01-09,E07000078,B.1.177,1,127.0,51.898609,-2.07515
2021-01-09,E07000079,B.1.1.7,1,127.0,51.772549,-1.97059
2021-01-09,E07000079,B.1.177,1,127.0,51.772549,-1.97059
2021-01-09,E07000080,B.1.1.7,5,127.0,51.812489,-2.47755
2021-01-09,E07000081,B.1.1.7,11,127.0,51.846409,-2.23263
2021-01-09,E07000081,B.1.177,4,127.0,51.846409,-2.23263
2021-01-09,E07000082,B.1.1.7,2,127.0,51.720009,-2.30818
2021-01-09,E07000082,B.1.177,1,127.0,51.720009,-2.30818
2021-01-09,E07000083,B.1.1.7,6,127.0,51.934849,-2.19998
2021-01-09,E07000084,B.1.1.7,6,127.0,51.259369,-1.22021
2021-01-09,E07000085,B.1.1.7,2,127.0,51.057652,-0.93971
2021-01-09,E07000086,B.1.1.7,2,127.0,50.948719,-1.32943
2021-01-09,E07000087,B.1.1.7,4,127.0,50.853882,-1.23742
2021-01-09,E07000088,B.1.1.7,1,127.0,50.806358,-1.16731
2021-01-09,E07000089,B.1.1.7,16,127.0,51.281971,-0.88321
2021-01-09,E07000090,B.1.1.7,1,127.0,50.872311,-1.00398
2021-01-09,E07000091,B.1.1.7,3,127.0,50.857479,-1.59293
2021-01-09,E07000092,B.1.1.7,4,127.0,51.278149,-0.76807
2021-01-09,E07000093,B.1.1.7,3,127.0,51.134171,-1.50214
2021-01-09,E07000094,B.1.1.7,1,127.0,51.030022,-1.24393
2021-01-09,E07000094,B.1.177,1,127.0,51.030022,-1.24393
2021-01-09,E07000095,B.1.1.7,22,127.0,51.720798,-0.05073
2021-01-09,E07000096,B.1.1.7,15,127.0,51.768452,-0.55098
2021-01-09,E07000098,B.1.1.7,17,127.0,51.680168,-0.26899
2021-01-09,E07000099,B.1.1.7,15,127.0,51.957378,-0.22314
2021-01-09,E07000102,B.1.1.7,13,127.0,51.656319,-0.45005
2021-01-09,E07000103,B.1.1.7,11,127.0,51.6717,-0.40429
2021-01-09,E07000103,B.1.177,1,127.0,51.6717,-0.40429
2021-01-09,E07000105,B.1.1.7,23,127.0,51.130959,0.823374
2021-01-09,E07000105,B.1.177,4,127.0,51.130959,0.823374
2021-01-09,E07000106,B.1.1.7,26,127.0,51.281021,1.096342
2021-01-09,E07000107,B.1.1.7,24,127.0,51.433731,0.245276
2021-01-09,E07000108,B.1.1.7,16,127.0,51.211761,1.276887
2021-01-09,E07000109,B.1.1.7,17,127.0,51.396488,0.398744
2021-01-09,E07000110,B.1.1.7,6,127.0,51.235661,0.584061
2021-01-09,E07000111,B.1.1.7,18,127.0,51.275631,0.188936
2021-01-09,E07000112,B.1.1.7,29,127.0,51.072128,1.000795
2021-01-09,E07000113,B.1.1.7,9,127.0,51.32251,0.776893
2021-01-09,E07000114,B.1.1.7,23,127.0,51.35252,1.328226
2021-01-09,E07000114,B.1.177,2,127.0,51.35252,1.328226
2021-01-09,E07000115,B.1.1.7,10,127.0,51.260639,0.349306
2021-01-09,E07000116,B.1.1.7,13,127.0,51.102539,0.471632
2021-01-09,E07000117,B.1.1.7,8,127.0,53.774059,-2.2308
2021-01-09,E07000117,B.1.177,1,127.0,53.774059,-2.2308
2021-01-09,E07000118,B.1.1.7,10,127.0,53.672401,-2.61921
2021-01-09,E07000118,B.1.177,5,127.0,53.672401,-2.61921
2021-01-09,E07000119,B.1.1.7,6,127.0,53.797089,-2.91914
2021-01-09,E07000119,B.1.177,4,127.0,53.797089,-2.91914
2021-01-09,E07000120,B.1.1.7,3,127.0,53.756481,-2.38964
2021-01-09,E07000120,B.1.177,1,127.0,53.756481,-2.38964
2021-01-09,E07000121,B.1.1.7,33,127.0,54.07901,-2.6603
2021-01-09,E07000121,B.1.177,29,127.0,54.07901,-2.6603
2021-01-09,E07000122,B.1.1.7,8,127.0,53.88636,-2.18957
2021-01-09,E07000122,B.1.177,2,127.0,53.88636,-2.18957
2021-01-09,E07000123,B.1.1.7,11,127.0,53.822021,-2.71809
2021-01-09,E07000124,B.1.1.7,4,127.0,53.9245,-2.4174
2021-01-09,E07000124,B.1.177,1,127.0,53.9245,-2.4174
2021-01-09,E07000125,B.1.1.7,23,127.0,53.68478,-2.26149
2021-01-09,E07000125,B.1.177,4,127.0,53.68478,-2.26149
2021-01-09,E07000126,B.1.1.7,8,127.0,53.726749,-2.72871
2021-01-09,E07000126,B.1.177,6,127.0,53.726749,-2.72871
2021-01-09,E07000127,B.1.1.7,14,127.0,53.612831,-2.86893
2021-01-09,E07000127,B.1.177,6,127.0,53.612831,-2.86893
2021-01-09,E07000128,B.1.1.7,11,127.0,53.89991,-2.80359
2021-01-09,E07000128,B.1.177,5,127.0,53.89991,-2.80359
2021-01-09,E07000129,B.1.1.7,1,127.0,52.577061,-1.19887
2021-01-09,E07000130,B.1.1.7,3,127.0,52.739899,-1.13694
2021-01-09,E07000130,B.1.177,1,127.0,52.739899,-1.13694
2021-01-09,E07000131,B.1.1.7,3,127.0,52.537659,-0.90229
2021-01-09,E07000132,B.1.1.7,3,127.0,52.608768,-1.41755
2021-01-09,E07000134,B.1.1.7,2,127.0,52.7425,-1.42209
2021-01-09,E07000138,B.1.1.7,1,127.0,53.219212,-0.55848
2021-01-09,E07000140,B.1.1.7,1,127.0,52.787579,-0.03057
2021-01-09,E07000141,B.1.1.7,1,127.0,52.84885,-0.49565
2021-01-09,E07000142,B.1.1.7,1,127.0,53.40044,-0.50774
2021-01-09,E07000142,B.1.177,2,127.0,53.40044,-0.50774
2021-01-09,E07000143,B.1.1.7,7,127.0,52.594212,0.818716
2021-01-09,E07000144,B.1.1.7,5,127.0,52.69622,1.252317
2021-01-09,E07000146,B.1.1.7,3,127.0,52.71283,0.533243
2021-01-09,E07000147,B.1.1.7,2,127.0,52.833889,1.132099
2021-01-09,E07000148,B.1.1.7,5,127.0,52.640129,1.284979
2021-01-09,E07000149,B.1.177,1,127.0,52.51218,1.373233
2021-01-09,E07000150,B.1.1.7,14,127.0,52.506969,-0.7069
2021-01-09,E07000150,B.1.177,1,127.0,52.506969,-0.7069
2021-01-09,E07000151,B.1.1.7,5,127.0,52.30994,-1.01447
2021-01-09,E07000152,B.1.1.7,12,127.0,52.479092,-0.5092
2021-01-09,E07000153,B.1.1.7,6,127.0,52.437229,-0.76773
2021-01-09,E07000153,B.1.177,3,127.0,52.437229,-0.76773
2021-01-09,E07000154,B.1.1.7,50,127.0,52.237751,-0.88121
2021-01-09,E07000154,B.1.177,3,127.0,52.237751,-0.88121
2021-01-09,E07000155,B.1.1.7,2,127.0,52.118439,-1.08129
2021-01-09,E07000156,B.1.1.7,14,127.0,52.29258,-0.71425
2021-01-09,E07000156,B.1.177,2,127.0,52.29258,-0.71425
2021-01-09,E07000163,B.1.1.7,1,127.0,54.053761,-2.16168
2021-01-09,E07000164,B.1.1.7,17,127.0,54.30872,-1.34049
2021-01-09,E07000164,B.1.177,5,127.0,54.30872,-1.34049
2021-01-09,E07000165,B.1.1.7,8,127.0,54.07708,-1.58161
2021-01-09,E07000165,B.1.177,1,127.0,54.07708,-1.58161
2021-01-09,E07000166,B.1.1.7,7,127.0,54.357609,-1.98552
2021-01-09,E07000166,B.1.177,1,127.0,54.357609,-1.98552
2021-01-09,E07000167,B.1.1.7,1,127.0,54.200211,-0.84277
2021-01-09,E07000167,B.1.177,2,127.0,54.200211,-0.84277
2021-01-09,E07000168,B.1.177,2,127.0,54.3465,-0.52778
2021-01-09,E07000169,B.1.1.7,4,127.0,53.733269,-1.12908
2021-01-09,E07000169,B.1.177,1,127.0,53.733269,-1.12908
2021-01-09,E07000170,B.1.1.7,5,127.0,53.097469,-1.25422
2021-01-09,E07000170,B.1.177,2,127.0,53.097469,-1.25422
2021-01-09,E07000171,B.1.1.7,1,127.0,53.356041,-0.9787
2021-01-09,E07000172,B.1.1.7,2,127.0,52.972099,-1.25944
2021-01-09,E07000172,B.1.177,1,127.0,52.972099,-1.25944
2021-01-09,E07000173,B.1.1.7,1,127.0,53.024342,-1.11907
2021-01-09,E07000174,B.1.1.7,2,127.0,53.16703,-1.17804
2021-01-09,E07000174,B.1.177,1,127.0,53.16703,-1.17804
2021-01-09,E07000175,B.1.1.7,2,127.0,53.1096,-0.94643
2021-01-09,E07000177,B.1.1.7,4,127.0,51.887199,-1.28506
